Library,ID,Name,Category,Target Area,Level,Equipment,Position,Modality,Commonness Tier,Short Description,Source URL(s),Steps,Best Practices,Images
Exercise,EX011,Tempo Squat,Lower Body Strength,"Quads, glutes, hips",Intermediate,None,Standing,Strength,Common,"Lower for a slow count, pause briefly, and stand with steady control.",https://www.acefitness.org/resources/everyone/exercise-library/; https://acsm.org/resistance-training-guidelines-update-2026/; https://acsm.org/education-resources/trending-topics-resources/physical-activity-guidelines/,"1) Stand with feet about shoulder-width apart and toes slightly turned out if comfortable. 2) Brace your trunk, bend your knees, and sit your hips back and down. 3) Lower to a comfortable depth while keeping your heels grounded. 4) Press through your whole foot to stand tall and squeeze your glutes at the top. 5) Use a slow count on the lowering phase, pause briefly, then return with control.","1) Keep knees tracking the same direction as your toes. 2) Use your whole foot instead of rolling onto toes or collapsing arches. 3) Choose a range where you can keep control and balance. 4) Move under control, breathe steadily, and stop if you feel sharp pain, numbness, or joint pinching.","Start stance | Instructional illustration of the tempo squat start stance with arms forward, trunk braced, feet shoulder-width, and heels grounded. | https://imagedelivery.net/TDuhqfLDl0Fb8RGwGw6mYw/7361d595-cf55-4084-795d-c98dda24d100/public ;; Slow descent | Instructional illustration of a controlled squat descent with hips moving back, knees tracking toes, and heels planted. | https://imagedelivery.net/TDuhqfLDl0Fb8RGwGw6mYw/f7df1f86-4c30-4c0a-e161-4a47eb6f6c00/public ;; Bottom pause | Instructional illustration of the tempo squat bottom pause with chest tall, whole foot grounded, and controlled depth. | https://imagedelivery.net/TDuhqfLDl0Fb8RGwGw6mYw/774b1d6c-a600-46b6-0072-9c2fafdfbf00/public ;; Controlled stand | Instructional illustration of the tempo squat finish with the subject standing tall, pressing through the foot, and finishing with glute control. | https://imagedelivery.net/TDuhqfLDl0Fb8RGwGw6mYw/951c5e1c-416d-4b38-7f86-7e70fa41c500/public"
Exercise,EX012,Pause Squat,Lower Body Strength,"Quads, glutes, hips",Intermediate,None,Standing,Strength,Common,Hold the bottom of a comfortable squat for one to three seconds before standing.,https://www.acefitness.org/resources/everyone/exercise-library/; https://acsm.org/resistance-training-guidelines-update-2026/; https://acsm.org/education-resources/trending-topics-resources/physical-activity-guidelines/,"1) Stand with feet about shoulder-width apart and toes slightly turned out if comfortable. 2) Brace your trunk, bend your knees, and sit your hips back and down. 3) Lower to a comfortable depth while keeping your heels grounded. 4) Press through your whole foot to stand tall and squeeze your glutes at the top. 5) Pause at the hardest point before returning to the start position.","1) Keep knees tracking the same direction as your toes. 2) Use your whole foot instead of rolling onto toes or collapsing arches. 3) Choose a range where you can keep control and balance. 4) Move under control, breathe steadily, and stop if you feel sharp pain, numbness, or joint pinching.","Setup stance | Instructional illustration of a person standing barefoot on a mat with feet shoulder-width apart, trunk braced, and chest tall before a pause squat. | https://imagedelivery.net/TDuhqfLDl0Fb8RGwGw6mYw/9dca093c-a1e4-4030-89ca-f5500f491b00/public ;; Bottom pause | Instructional illustration of the same person holding the bottom of a comfortable squat with heels grounded and knees tracking over the toes. | https://imagedelivery.net/TDuhqfLDl0Fb8RGwGw6mYw/8959db21-316e-49a5-cb40-6b72ea6a7a00/public ;; Stand tall | Instructional illustration of the same person standing tall after a pause squat, driving through the feet with hips stacked and chest upright. | https://imagedelivery.net/TDuhqfLDl0Fb8RGwGw6mYw/30891585-ff5c-4594-760b-c1af8f205600/public"
Exercise,EX013,Squat Pulse,Lower Body Strength,"Quads, glutes, hips",Intermediate,None,Standing,Strength,Common,Stay low in a squat and make small controlled up-and-down pulses.,https://www.acefitness.org/resources/everyone/exercise-library/; https://acsm.org/resistance-training-guidelines-update-2026/; https://acsm.org/education-resources/trending-topics-resources/physical-activity-guidelines/,"1) Stand with feet about shoulder-width apart and toes slightly turned out if comfortable. 2) Brace your trunk, bend your knees, and sit your hips back and down. 3) Lower to a comfortable depth while keeping your heels grounded. 4) Press through your whole foot to stand tall and squeeze your glutes at the top. 5) At the working position, make small up-and-down pulses without bouncing or losing alignment.","1) Keep knees tracking the same direction as your toes. 2) Use your whole foot instead of rolling onto toes or collapsing arches. 3) Choose a range where you can keep control and balance. 4) Move under control, breathe steadily, and stop if you feel sharp pain, numbness, or joint pinching.","Setup stance | Instructional illustration of a person standing with feet apart, toes slightly out, and arms forward while bracing for a squat pulse. | https://imagedelivery.net/TDuhqfLDl0Fb8RGwGw6mYw/93186105-de2b-4f68-bcc1-d4faa330a000/public ;; Lower into squat | Instructional illustration of a person lowering into a squat with hips back, chest tall, and heels grounded. | https://imagedelivery.net/TDuhqfLDl0Fb8RGwGw6mYw/cba0304f-61be-4a12-6598-98074c6a7200/public ;; Small controlled pulse | Instructional illustration of a person holding a low squat and making a small controlled pulse while knees track toes. | https://imagedelivery.net/TDuhqfLDl0Fb8RGwGw6mYw/5b3c89e4-80fa-49aa-ded1-4726847a2b00/public ;; Stand tall reset | Instructional illustration of a person standing tall after a squat pulse with glutes engaged and balanced feet. | https://imagedelivery.net/TDuhqfLDl0Fb8RGwGw6mYw/9e53bfef-c228-4c45-0823-19c4b2882b00/public"
Exercise,EX014,Squat Hold,Lower Body Strength,"Quads, glutes, hips",Beginner,None,Standing,Strength,Common,Hold a squat at a comfortable depth while keeping chest lifted and feet planted.,https://www.acefitness.org/resources/everyone/exercise-library/; https://acsm.org/resistance-training-guidelines-update-2026/; https://acsm.org/education-resources/trending-topics-resources/physical-activity-guidelines/,"1) Stand with feet about shoulder-width apart and toes slightly turned out if comfortable. 2) Brace your trunk, bend your knees, and sit your hips back and down. 3) Lower to a comfortable depth while keeping your heels grounded. 4) Press through your whole foot to stand tall and squeeze your glutes at the top. 5) Hold the strongest position for the target time while keeping your breathing steady.","1) Keep knees tracking the same direction as your toes. 2) Use your whole foot instead of rolling onto toes or collapsing arches. 3) Choose a range where you can keep control and balance. 4) Move under control, breathe steadily, and stop if you feel sharp pain, numbness, or joint pinching.","Setup stance | Instructional illustration of an adult standing barefoot on a mat with feet shoulder-width, hands clasped at chest, and callouts for brace, foot width, and toe angle. | https://imagedelivery.net/TDuhqfLDl0Fb8RGwGw6mYw/992d4287-5eef-46f7-05c5-dd358ea16f00/public ;; Squat hold | Instructional illustration of an adult holding a comfortable squat with heels grounded, chest lifted, knees tracking toes, and callouts for hips back, chest tall, and knee alignment. | https://imagedelivery.net/TDuhqfLDl0Fb8RGwGw6mYw/46707f12-3942-4be6-841f-3f3587c2b500/public ;; Stand tall reset | Instructional illustration of an adult standing tall after a squat hold with feet planted and callouts for whole foot pressure, glute squeeze, and upright posture. | https://imagedelivery.net/TDuhqfLDl0Fb8RGwGw6mYw/86719038-922f-418c-c2eb-d27b19f77e00/public"
Exercise,EX015,Squat to Calf Raise,Lower Body Strength,"Quads, glutes, hips",Beginner,None,Standing,Strength,Common,"Perform a squat, then rise onto toes at the top before lowering heels.",https://www.acefitness.org/resources/everyone/exercise-library/; https://acsm.org/resistance-training-guidelines-update-2026/; https://acsm.org/education-resources/trending-topics-resources/physical-activity-guidelines/,1) Stand tall near a wall or chair if support is listed. 2) Press through the balls of your feet and lift your heels. 3) Pause at the top without rolling ankles outward. 4) Lower heels slowly back to the floor.,"1) Keep knees tracking the same direction as your toes. 2) Use your whole foot instead of rolling onto toes or collapsing arches. 3) Choose a range where you can keep control and balance. 4) Move under control, breathe steadily, and stop if you feel sharp pain, numbness, or joint pinching.","Setup stance | An adult stands tall barefoot with feet grounded and knees soft, preparing for a squat to calf raise. | https://imagedelivery.net/TDuhqfLDl0Fb8RGwGw6mYw/edc4d3c7-6266-4734-4abd-177da4ef8400/public ;; Controlled squat | An adult holds a controlled squat with hips back, chest tall, heels planted, and knees tracking toward the toes. | https://imagedelivery.net/TDuhqfLDl0Fb8RGwGw6mYw/fa662e75-f7b7-416e-c996-a0fb74548a00/public ;; Calf raise finish | An adult stands tall on the balls of both feet after the squat, with heels lifted and ankles stacked. | https://imagedelivery.net/TDuhqfLDl0Fb8RGwGw6mYw/5bfa9fab-7416-438d-6969-63f6ed59cf00/public"
Exercise,EX016,Squat to Knee Drive,Lower Body Strength,"Quads, glutes, hips",Intermediate,None,Standing,Strength,Common,"Squat, stand, and drive one knee upward; alternate sides each rep.",https://www.acefitness.org/resources/everyone/exercise-library/; https://acsm.org/resistance-training-guidelines-update-2026/; https://acsm.org/education-resources/trending-topics-resources/physical-activity-guidelines/,"1) Stand with feet about shoulder-width apart and toes slightly turned out if comfortable. 2) Brace your trunk, bend your knees, and sit your hips back and down. 3) Lower to a comfortable depth while keeping your heels grounded. 4) Press through your whole foot to stand tall and squeeze your glutes at the top. 5) After standing, drive one knee up toward hip height, lower it, then repeat or switch.","1) Keep knees tracking the same direction as your toes. 2) Use your whole foot instead of rolling onto toes or collapsing arches. 3) Choose a range where you can keep control and balance. 4) Move under control, breathe steadily, and stop if you feel sharp pain, numbness, or joint pinching.","Setup stance | Adult standing barefoot on a mat with feet shoulder-width apart before a squat to knee drive. | https://imagedelivery.net/TDuhqfLDl0Fb8RGwGw6mYw/17dbd5ad-baf7-4fdf-11d2-ad2bbb904e00/public ;; Controlled squat | Adult lowering into a controlled bodyweight squat with hips back, knees bent, and heels grounded. | https://imagedelivery.net/TDuhqfLDl0Fb8RGwGw6mYw/d5dabcd9-469b-45db-63bb-7e3c22261000/public ;; Knee drive A | Adult standing tall after a squat while the image-left knee drives upward and the opposite foot stays planted. | https://imagedelivery.net/TDuhqfLDl0Fb8RGwGw6mYw/a5342cd6-7177-4e8f-1114-12a0bb1dc400/public ;; Knee drive B | Adult standing tall after a squat while the image-right knee drives upward and the opposite foot stays planted. | https://imagedelivery.net/TDuhqfLDl0Fb8RGwGw6mYw/963ab91d-8775-48c6-1dda-b5d1d49ff200/public"
Exercise,EX017,Squat to Side Leg Lift,Lower Body Strength,"Quads, glutes, hips",Intermediate,None,Standing,Strength,Common,Stand from a squat and lift one leg sideways without leaning the torso.,https://www.acefitness.org/resources/everyone/exercise-library/; https://acsm.org/resistance-training-guidelines-update-2026/; https://acsm.org/education-resources/trending-topics-resources/physical-activity-guidelines/,"1) Stand with feet about shoulder-width apart and toes slightly turned out if comfortable. 2) Brace your trunk, bend your knees, and sit your hips back and down. 3) Lower to a comfortable depth while keeping your heels grounded. 4) Press through your whole foot to stand tall and squeeze your glutes at the top. 5) After standing, lift one leg out to the side without leaning, then lower and switch.","1) Keep knees tracking the same direction as your toes. 2) Use your whole foot instead of rolling onto toes or collapsing arches. 3) Choose a range where you can keep control and balance. 4) Move under control, breathe steadily, and stop if you feel sharp pain, numbness, or joint pinching.","Setup stance | Adult standing tall on a mat with feet shoulder-width apart, hands held in front, and callouts for chest, brace, and planted feet. | https://imagedelivery.net/TDuhqfLDl0Fb8RGwGw6mYw/aea36a5f-3de2-439a-1bc6-ed9d5ca4f900/public ;; Controlled squat | Adult in a controlled squat with heels grounded, hips back, knees tracking toes, and instructional callouts. | https://imagedelivery.net/TDuhqfLDl0Fb8RGwGw6mYw/8d4b215f-5abb-4863-ec77-37fa1ab02100/public ;; Side lift A | Adult standing tall after the squat with the image-right leg lifted sideways and callouts for tall posture, level hips, and controlled lift. | https://imagedelivery.net/TDuhqfLDl0Fb8RGwGw6mYw/a2d5f6fb-fe43-41cd-ab81-294bbcbd9900/public ;; Side lift B | Adult standing tall after the squat with the image-left leg lifted sideways and callouts for tall posture, level hips, and controlled lift. | https://imagedelivery.net/TDuhqfLDl0Fb8RGwGw6mYw/a358a9e0-b2b8-4d2b-5768-2439e572ae00/public"
Exercise,EX018,Squat Tap to Chair,Lower Body Strength,"Quads, glutes, hips",Beginner,Chair,Standing,Strength,Common,Tap the chair lightly at the bottom of each squat and avoid sitting fully down.,https://www.acefitness.org/resources/everyone/exercise-library/; https://acsm.org/resistance-training-guidelines-update-2026/; https://acsm.org/education-resources/trending-topics-resources/physical-activity-guidelines/,1) Stand in front of a sturdy chair or box with feet about shoulder-width apart. 2) Reach your hips back and bend your knees until you lightly touch the chair or sit with control. 3) Keep your chest lifted and feet planted. 4) Press through the floor to stand tall without using momentum.,"1) Keep knees tracking the same direction as your toes. 2) Use your whole foot instead of rolling onto toes or collapsing arches. 3) Choose a range where you can keep control and balance. 4) Use only a stable surface that will not slide, tip, or open unexpectedly. 5) Move under control, breathe steadily, and stop if you feel sharp pain, numbness, or joint pinching.",Setup stance | Side-view instructional illustration of an adult standing tall in front of a sturdy chair with feet planted for a squat tap setup. | https://imagedelivery.net/TDuhqfLDl0Fb8RGwGw6mYw/14b226b6-89a2-4f15-ce44-f8f96fc51300/public ;; Chair tap | Side-view instructional illustration of an adult lowering into a controlled squat and lightly tapping the chair while keeping feet planted. | https://imagedelivery.net/TDuhqfLDl0Fb8RGwGw6mYw/a0ded520-25d3-475e-80a4-9575b10c1b00/public ;; Stand tall | Side-view instructional illustration of an adult standing tall after a squat tap to chair with the chair behind them and feet grounded. | https://imagedelivery.net/TDuhqfLDl0Fb8RGwGw6mYw/8c31a19d-1c52-4b3c-eed4-d6f695f29600/public
Exercise,EX019,Heel-Elevated Squat,Lower Body Strength,"Quads, glutes, hips",Intermediate,Book or small wedge,Standing,Strength,Variant,"Elevate heels slightly, squat with upright torso, and keep weight balanced.",https://www.acefitness.org/resources/everyone/exercise-library/; https://acsm.org/resistance-training-guidelines-update-2026/; https://acsm.org/education-resources/trending-topics-resources/physical-activity-guidelines/,"1) Place your heels on a stable book or wedge and stand with feet about hip-width apart. 2) Brace your trunk, bend your knees, and sit your hips back and down. 3) Lower to a comfortable depth while keeping your heels grounded. 4) Press through your whole foot to stand tall and squeeze your glutes at the top.","1) Keep knees tracking the same direction as your toes. 2) Use your whole foot instead of rolling onto toes or collapsing arches. 3) Choose a range where you can keep control and balance. 4) Move under control, breathe steadily, and stop if you feel sharp pain, numbness, or joint pinching.","Setup/top position | Side-profile instructional illustration of an adult standing tall with both heels elevated on a low wedge, arms forward, chest tall, and trunk braced. | https://imagedelivery.net/TDuhqfLDl0Fb8RGwGw6mYw/553446e3-0397-4ac7-b149-a1ead0b57000/public ;; Controlled squat depth | Side-profile instructional illustration of the adult squatting with heels on the wedge, hips back, torso upright, and knees tracking toward the toes. | https://imagedelivery.net/TDuhqfLDl0Fb8RGwGw6mYw/e4023ed9-5bfb-4555-f2fb-d14583c1fe00/public"
Exercise,EX020,Counterbalance Squat,Lower Body Strength,"Quads, glutes, hips",Beginner,Light object,Standing,Strength,Common,Hold a light object forward to help stay upright while squatting.,https://www.acefitness.org/resources/everyone/exercise-library/; https://acsm.org/resistance-training-guidelines-update-2026/; https://acsm.org/education-resources/trending-topics-resources/physical-activity-guidelines/,"1) Hold a light object straight in front of your chest to help balance your squat. 2) Brace your trunk, bend your knees, and sit your hips back and down. 3) Lower to a comfortable depth while keeping your heels grounded. 4) Press through your whole foot to stand tall and squeeze your glutes at the top.","1) Keep knees tracking the same direction as your toes. 2) Use your whole foot instead of rolling onto toes or collapsing arches. 3) Choose a range where you can keep control and balance. 4) Keep the standing foot tripod—big toe, little toe, and heel grounded. 5) Move under control, breathe steadily, and stop if you feel sharp pain, numbness, or joint pinching.","Setup reach | Side-profile illustration of a person standing barefoot on a mat, holding a light object straight forward at chest height for counterbalance. | https://imagedelivery.net/TDuhqfLDl0Fb8RGwGw6mYw/2b3f46de-9567-4710-3692-2a24576bb500/public ;; Controlled squat | Side-profile illustration of the person squatting with hips back and down while holding the light object forward, knees tracking toes and heels grounded. | https://imagedelivery.net/TDuhqfLDl0Fb8RGwGw6mYw/16940a5e-c926-4d27-eab8-ff7a301cf400/public ;; Stand tall | Side-profile illustration of the person standing tall after the squat, pressing through the whole foot and finishing upright while holding the light object forward. | https://imagedelivery.net/TDuhqfLDl0Fb8RGwGw6mYw/f20a9a45-d42a-44d0-3713-c5223f408100/public"
Exercise,EX021,Backpack Goblet Squat,Lower Body Strength,"Quads, glutes, hips",Intermediate,Loaded backpack,Standing,Strength,Common,"Hold a backpack at chest height, squat down, and stand tall under control.",https://www.acefitness.org/resources/everyone/exercise-library/; https://acsm.org/resistance-training-guidelines-update-2026/; https://acsm.org/education-resources/trending-topics-resources/physical-activity-guidelines/,"1) Hold the backpack or water jug close to your chest with elbows pointing down. 2) Brace your trunk, bend your knees, and sit your hips back and down. 3) Lower to a comfortable depth while keeping your heels grounded. 4) Press through your whole foot to stand tall and squeeze your glutes at the top.","1) Keep knees tracking the same direction as your toes. 2) Use your whole foot instead of rolling onto toes or collapsing arches. 3) Choose a range where you can keep control and balance. 4) Keep the load secure and close enough that it does not pull you out of position. 5) Move under control, breathe steadily, and stop if you feel sharp pain, numbness, or joint pinching.","Setup hold | Adult standing on a mat holding a loaded backpack close to the chest with elbows down and feet grounded. | https://imagedelivery.net/TDuhqfLDl0Fb8RGwGw6mYw/5d67309e-2856-4e7d-26ff-75878e89bd00/public ;; Controlled descent | Adult lowering into a backpack goblet squat with hips back, chest tall, knees tracking over toes, and heels planted. | https://imagedelivery.net/TDuhqfLDl0Fb8RGwGw6mYw/5ff55f69-4b36-41d7-1dfc-2aff656d6c00/public ;; Bottom position | Adult at a controlled bottom squat depth holding the backpack close while knees track over toes and heels stay down. | https://imagedelivery.net/TDuhqfLDl0Fb8RGwGw6mYw/c209cbe7-8ca3-421a-fd83-29bc9489b900/public ;; Stand tall | Adult standing tall after the squat with the backpack close to the chest and weight balanced through the whole foot. | https://imagedelivery.net/TDuhqfLDl0Fb8RGwGw6mYw/a8652654-6ac4-4914-3e47-2d9509110600/public"
Exercise,EX022,Water-Jug Goblet Squat,Lower Body Strength,"Quads, glutes, hips",Intermediate,Water jug,Standing,Strength,Variant,Hold a jug close to the chest and squat while bracing the core.,https://www.acefitness.org/resources/everyone/exercise-library/; https://acsm.org/resistance-training-guidelines-update-2026/; https://acsm.org/education-resources/trending-topics-resources/physical-activity-guidelines/,"1) Hold the backpack or water jug close to your chest with elbows pointing down. 2) Brace your trunk, bend your knees, and sit your hips back and down. 3) Lower to a comfortable depth while keeping your heels grounded. 4) Press through your whole foot to stand tall and squeeze your glutes at the top.","1) Keep knees tracking the same direction as your toes. 2) Use your whole foot instead of rolling onto toes or collapsing arches. 3) Choose a range where you can keep control and balance. 4) Move under control, breathe steadily, and stop if you feel sharp pain, numbness, or joint pinching.","Setup: jug close | Adult standing barefoot on a mat holding a water jug close to the chest with elbows pointing down before a goblet squat. | https://imagedelivery.net/TDuhqfLDl0Fb8RGwGw6mYw/f8e56655-f5ff-468a-c865-2d078469eb00/public ;; Controlled squat depth | Adult holding a water jug at the chest in a controlled squat with hips back, knees tracking toes, and heels down. | https://imagedelivery.net/TDuhqfLDl0Fb8RGwGw6mYw/8906d013-b48a-43c8-34d7-9ba671d26400/public ;; Stand tall finish | Adult standing tall after the squat while holding the water jug close, pressing through the whole foot. | https://imagedelivery.net/TDuhqfLDl0Fb8RGwGw6mYw/7dbac66f-b51e-4a7d-0326-84bed7772a00/public"
Exercise,EX023,Cossack Squat,Lower Body Strength,"Quads, glutes, hips",Advanced,None,Standing,Strength,Common,Shift into a deep side squat on one leg while the other leg stays long.,https://www.acefitness.org/resources/everyone/exercise-library/; https://acsm.org/resistance-training-guidelines-update-2026/; https://acsm.org/education-resources/trending-topics-resources/physical-activity-guidelines/,"1) Stand in a wide stance with toes slightly turned out. 2) Shift your hips toward one side and bend that knee while keeping the other leg straighter. 3) Lower only as far as you can keep the working heel down and chest lifted. 4) Push through the bent-leg foot to return to center, then repeat on the other side if alternating.","1) Keep knees tracking the same direction as your toes. 2) Use your whole foot instead of rolling onto toes or collapsing arches. 3) Choose a range where you can keep control and balance. 4) Move under control, breathe steadily, and stop if you feel sharp pain, numbness, or joint pinching.","Wide stance setup | Adult stands barefoot in a wide stance with toes turned out, chest lifted, and hands clasped for a Cossack squat setup. | https://imagedelivery.net/TDuhqfLDl0Fb8RGwGw6mYw/86f8b448-9c9f-4f14-2318-2e839daebc00/public ;; Deep side squat | Adult shifts into a deep Cossack squat on one leg while the other leg stays long, with heel down and chest lifted. | https://imagedelivery.net/TDuhqfLDl0Fb8RGwGw6mYw/4293e1ca-a0b2-4eca-598b-ecc26f781700/public ;; Center reset | Adult returns to a centered wide stance with knees soft, feet planted, and torso braced between Cossack squat sides. | https://imagedelivery.net/TDuhqfLDl0Fb8RGwGw6mYw/2bb931da-4116-4d3e-df85-fc05b0989200/public ;; Opposite-side squat | Adult performs the Cossack squat on the opposite side with the working heel down, knee tracking toes, and the other leg long. | https://imagedelivery.net/TDuhqfLDl0Fb8RGwGw6mYw/776c8c9b-1f7c-4b1e-0e95-570599ff2000/public"
Exercise,EX024,Lateral Shift Squat,Lower Body Strength,"Quads, glutes, hips",Intermediate,None,Standing,Strength,Variant,Hold a squat and shift weight slowly from one leg to the other.,https://www.acefitness.org/resources/everyone/exercise-library/; https://acsm.org/resistance-training-guidelines-update-2026/; https://acsm.org/education-resources/trending-topics-resources/physical-activity-guidelines/,"1) Stand in a wide stance with toes slightly turned out. 2) Shift your hips toward one side and bend that knee while keeping the other leg straighter. 3) Lower only as far as you can keep the working heel down and chest lifted. 4) Push through the bent-leg foot to return to center, then repeat on the other side if alternating.","1) Keep knees tracking the same direction as your toes. 2) Use your whole foot instead of rolling onto toes or collapsing arches. 3) Choose a range where you can keep control and balance. 4) Move under control, breathe steadily, and stop if you feel sharp pain, numbness, or joint pinching.","Setup stance | Instructional illustration of an adult standing barefoot in a wide squat stance with toes slightly turned out and chest tall. | https://imagedelivery.net/TDuhqfLDl0Fb8RGwGw6mYw/de52d046-3d72-4df4-ae4e-8b3454777c00/public ;; Shift to first side | Instructional illustration of an adult shifting into a lateral squat with one knee bent, the opposite leg straighter, heel grounded, and chest lifted. | https://imagedelivery.net/TDuhqfLDl0Fb8RGwGw6mYw/a3efce50-c578-46ba-eadb-5bb9d4658900/public ;; Return through center | Instructional illustration of an adult returning to a centered wide squat with both knees softly bent, heels grounded, and torso braced. | https://imagedelivery.net/TDuhqfLDl0Fb8RGwGw6mYw/3f3f0f74-6c7b-4a66-634c-bb54d8ba5300/public ;; Shift to opposite side | Instructional illustration of an adult shifting into the opposite-side lateral squat with the working knee bent, opposite leg straighter, heel grounded, and chest lifted. | https://imagedelivery.net/TDuhqfLDl0Fb8RGwGw6mYw/8b8dcbef-69eb-4427-0a57-17880c2a5e00/public"
Exercise,EX025,Squat Jack,Lower Body Strength,"Quads, glutes, hips",Intermediate,None,Standing,Strength,Common,"Jump feet out into a squat and back in, landing softly each time.",https://www.acefitness.org/resources/everyone/exercise-library/; https://acsm.org/resistance-training-guidelines-update-2026/; https://acsm.org/education-resources/trending-topics-resources/physical-activity-guidelines/,"1) Stand with feet about hip-width apart and brace your trunk. 2) Sit hips back into a squat, keeping knees tracking over toes. 3) Drive through the floor and jump or hop as the variation requires. 4) Land softly with knees bent, reset your stance, and repeat.","1) Keep knees tracking the same direction as your toes. 2) Use your whole foot instead of rolling onto toes or collapsing arches. 3) Choose a range where you can keep control and balance. 4) Land with soft knees and stop plyometric reps before landings get loud or stiff. 5) Move under control, breathe steadily, and stop if you feel sharp pain, numbness, or joint pinching.","Setup | Squat Jack setup with feet hip-width, torso braced, and knees softly unlocked. | https://imagedelivery.net/TDuhqfLDl0Fb8RGwGw6mYw/fbc579db-b880-4264-f7ce-7a1dc9d82600/public ;; Outward hop | Squat Jack outward hop with both feet moving wider and hips beginning to sit back. | https://imagedelivery.net/TDuhqfLDl0Fb8RGwGw6mYw/888d827f-af99-45ed-93fc-e230e2d69100/public ;; Wide squat landing | Squat Jack wide squat landing with knees bent, feet planted, and chest tall. | https://imagedelivery.net/TDuhqfLDl0Fb8RGwGw6mYw/293b062e-a9d0-44e6-c65f-3f3e948fdb00/public"
